age,gender,education_level,employment_status,monthly_income_usd,monthly_expenses_usd,savings_usd,loan_interest_rate_pct
20,1,1,1,5219.22,3810.44,563834.71,25.86
66,0,2,0,500.0,374.05,41659.5,17.02
19,2,0,1,4734.17,2969.06,70457.71,4.81
29,0,0,0,3401.74,3040.56,396174.58,7.12
50,0,0,3,4322.98,3678.76,230116.0,7.09
22,0,0,0,1341.12,1199.38,14878.32,10.46
37,1,1,1,4844.46,3266.08,507862.81,15.01
41,0,2,0,500.0,448.7,21044.86,13.01
41,0,0,3,1886.93,1123.25,14834.54,26.41
19,1,1,1,4476.15,3704.42,274335.88,20.25
51,0,0,1,2001.06,1205.9,90938.04,9.39
52,0,2,0,2194.94,1355.17,11944.27,9.13
22,0,2,1,1053.41,400.5,86839.63,14.5
60,0,0,2,6211.89,2282.56,161491.66,11.52
26,0,0,2,8328.49,2983.65,144675.73,26.05
30,1,0,2,4262.48,2953.17,123171.21,25.37
68,0,0,0,2879.22,2459.81,344309.02,29.77
38,1,0,0,5752.34,2111.73,190675.49,12.86
53,1,1,3,4237.62,2922.88,467737.56,15.88
25,2,1,1,3997.26,2151.05,421551.66,6.69
53,1,2,1,2763.4,2102.46,285069.7,25.62
35,1,2,2,500.0,177.86,49488.69,27.98
36,1,2,0,6032.33,2711.23,508490.71,16.57
47,1,4,2,989.66,681.65,53452.79,11.64
66,0,0,0,6008.97,3838.59,422133.64,9.2
51,0,2,0,6482.35,5175.22,320880.21,24.04
50,1,0,0,3588.3,1586.21,187078.12,22.12
65,1,0,0,3371.5,2063.73,138026.07,25.42
63,0,0,0,4575.02,1698.22,164011.29,28.85
28,0,0,0,3676.38,1595.45,75513.76,4.0
35,1,2,2,7318.04,6568.05,281192.19,24.31
38,0,2,1,3740.23,1422.01,325879.19,24.93
57,1,0,0,4252.01,2837.96,428959.12,16.12
18,1,0,1,3225.95,1964.84,209216.19,18.17
41,1,2,1,5399.98,4160.55,592681.05,29.95
67,1,1,2,4808.5,1478.5,432792.7,8.81
56,1,2,3,3111.04,1540.2,54185.87,4.25
39,0,2,3,4964.74,1503.23,415025.4,12.49
64,0,1,0,1531.94,531.66,114997.35,14.38
25,0,0,0,3010.28,1256.34,31530.97,27.78
54,1,0,2,5975.8,3133.87,515383.49,15.14
23,0,2,0,5168.12,3912.3,111692.64,5.19
59,1,0,1,2631.53,2182.81,242261.34,5.6
28,0,2,1,4072.69,2104.67,206779.75,22.68
33,0,1,0,3499.68,2517.56,221548.11,15.63
44,0,0,0,500.0,385.76,30277.15,23.84
33,0,2,3,3311.35,2395.13,343398.34,13.78
58,0,0,0,3293.56,1784.36,242340.38,20.47
55,1,2,0,3907.37,1799.3,122477.53,7.06
69,0,2,3,2081.75,1845.46,150955.16,7.92
30,1,0,2,500.0,383.31,26655.03,20.3
59,2,1,0,960.33,470.35,50560.72,24.15
42,1,2,1,2961.67,1414.95,283072.5,29.17
19,0,0,0,2532.23,1307.82,65204.96,27.76
48,0,0,0,5609.13,4543.5,655476.97,8.54
48,0,1,0,2164.12,1372.73,255572.91,17.56
54,0,0,0,8379.62,5099.65,374668.72,9.19
37,0,1,0,2248.77,1489.13,221544.92,21.62
45,0,0,0,2605.56,2340.1,107018.03,24.86
33,1,0,3,7346.8,4131.22,522206.95,18.66
43,1,2,2,500.0,195.5,29295.12,20.2
66,0,1,0,2575.05,2222.29,109489.46,8.0
39,2,0,1,5287.44,3664.48,319011.07,20.09
65,1,2,0,1542.73,1343.18,34228.0,6.86
53,1,0,2,4702.95,2381.81,248846.22,11.07
22,0,0,1,3719.32,3236.9,374606.1,12.11
67,0,2,1,2557.14,2202.03,302080.48,24.74
23,0,2,1,5220.32,2618.64,203049.11,12.63
21,1,0,3,1361.91,1206.61,125829.81,16.17
58,0,1,0,4149.72,2474.16,376050.99,14.42
25,2,2,0,1613.41,564.6,146031.3,18.7
37,0,2,0,3248.43,1115.34,11076.53,4.73
55,0,0,0,7807.02,4761.92,135778.51,27.29
47,1,0,1,1063.67,726.18,111447.36,21.45
34,1,2,0,7150.64,2352.03,94773.5,11.8
48,1,0,0,5102.86,2466.76,383437.14,21.32
46,0,3,2,1486.93,843.87,33728.96,19.5
28,0,2,2,1739.27,1481.67,154783.52,5.41
50,0,0,2,715.03,309.52,84011.26,27.33
46,0,0,1,5883.63,5081.99,285993.54,14.41
46,1,1,1,9004.15,3620.05,1061783.93,22.37
24,1,0,0,3958.76,3134.97,423819.12,29.32
59,1,0,0,6737.02,4033.89,803118.9,22.93
35,0,2,2,3393.25,2909.36,350034.19,6.95
42,0,0,0,6702.21,5174.01,512683.64,4.82
38,1,2,1,2720.92,972.68,211197.68,7.54
30,0,0,2,3497.55,2055.75,88515.74,27.23
66,1,2,0,2643.93,1599.03,290382.31,19.71
33,1,0,0,5006.84,2245.36,217009.62,10.87
18,1,2,0,1959.38,707.42,157357.9,4.76
43,1,0,0,1938.86,1422.91,209507.26,22.48
29,1,0,0,2767.53,1280.48,117529.36,12.78
32,2,2,0,5643.13,1891.84,224855.38,14.04
28,0,0,1,2785.36,1695.44,264287.5,9.42
53,0,4,0,5557.74,4171.79,422473.45,17.12
43,2,2,3,500.0,322.33,16265.92,9.27
46,0,2,0,5310.51,4479.33,97525.69,25.74
57,1,1,0,2261.88,730.5,256191.4,9.28
46,0,0,0,5602.36,3953.93,51378.34,19.13
30,0,0,1,4020.05,2249.66,118675.42,14.51
44,1,1,0,1672.64,851.75,47228.02,3.02
48,1,0,1,6371.86,5083.78,222427.27,16.76
60,0,2,0,5265.77,2642.09,33549.8,22.91
64,1,4,0,1494.64,947.62,150957.75,5.48
63,0,0,0,3494.45,2776.53,414613.02,14.21
56,2,3,0,4404.91,2556.32,39552.87,11.6
41,0,2,0,4351.17,2891.98,451929.88,20.8
43,1,2,0,4340.51,2942.92,79468.3,23.75
47,0,1,0,500.0,323.32,42140.3,8.52
40,1,2,0,3297.6,1577.66,384744.44,8.97
28,0,2,0,4124.61,3650.69,348795.66,16.34
50,1,0,1,5583.68,2782.97,191226.71,25.82
58,0,4,0,2054.47,1058.34,46803.84,11.19
48,0,2,0,500.0,345.44,31029.12,25.47
39,0,1,0,4527.93,2149.15,519338.09,7.69
44,1,0,2,3829.58,1460.59,442212.88,28.42
29,1,4,0,2602.14,1199.55,231743.86,29.54
30,1,2,0,7906.66,3608.54,755530.34,29.94
40,0,2,0,1771.75,1410.08,202784.74,12.64
20,1,2,0,4931.58,4426.96,311289.29,23.73
46,1,2,1,4677.96,3361.01,48523.91,19.65
66,0,2,2,4104.28,3195.63,146583.92,15.31
19,1,0,0,5335.7,1881.34,288301.98,21.48
29,1,0,3,1928.32,1646.8,100079.41,28.87
62,1,1,1,3403.24,2962.02,42882.3,13.39
31,0,0,0,3620.86,2503.25,127178.53,24.68
39,0,2,1,1061.08,387.42,45775.15,17.07
60,1,1,0,3618.53,1245.28,135868.79,27.16
33,1,2,0,6055.28,1886.86,527471.28,5.89
54,1,0,0,500.0,356.38,38936.72,5.67
60,0,1,0,5852.11,5077.27,191172.27,8.77
66,0,2,0,4913.09,3556.26,487955.14,16.39
25,1,2,0,2080.78,932.46,95887.39,18.29
46,0,2,0,2867.74,862.38,70951.98,29.54
64,1,0,1,6764.16,2442.44,41814.36,6.43
50,1,1,0,4711.11,3098.94,211138.61,4.31
42,1,1,0,500.0,157.98,45215.11,13.6
63,0,0,3,1858.99,824.04,213112.43,16.56
64,1,1,1,3329.75,2717.46,227523.95,27.91
21,0,1,0,1740.17,1032.39,44330.6,12.0
40,0,1,0,4747.98,2646.31,56022.67,4.9
28,0,0,0,4214.62,2021.9,206712.09,25.16
45,1,0,1,5229.24,2563.91,601582.8,11.15
60,1,2,2,3902.83,3140.91,237604.2,18.45
23,1,0,1,4789.44,3119.26,516891.43,12.73
26,0,2,0,500.0,431.63,1875.84,28.95
36,1,0,1,6009.09,4421.84,98188.77,17.15
62,1,2,1,3819.55,1893.73,378025.4,26.63
38,2,0,0,1953.37,666.73,144831.68,29.36
51,1,0,3,500.0,187.23,41923.28,25.38
69,0,0,1,4358.89,3493.8,165476.49,14.37
40,0,0,1,2295.13,1037.48,88769.32,17.96
38,0,0,1,5603.02,4005.01,69316.97,7.64
59,0,2,0,3379.58,1959.53,290638.67,25.39
67,1,2,0,4938.87,3645.5,325040.54,14.25
59,1,1,2,4898.87,4366.03,198823.62,15.29
45,1,0,0,4444.86,3787.97,193110.77,21.59
25,0,0,0,2464.88,1591.86,293843.6,29.66
60,0,0,0,3531.83,1375.09,156362.65,23.8
29,0,0,0,6643.44,5950.52,290720.77,28.93
48,0,4,0,5919.97,2472.34,24373.87,27.53
66,1,3,3,4923.2,2079.24,34672.6,19.75
65,1,2,3,1916.85,1188.55,63432.71,17.69
33,1,0,1,3464.27,1344.67,250346.74,15.38
60,1,0,0,6517.45,3565.27,772366.91,12.27
43,0,0,0,3231.62,1715.77,190553.69,9.97
53,0,1,0,2828.65,2356.22,45510.66,20.28
47,0,0,3,500.0,390.88,15217.05,5.43
48,0,0,0,4800.07,2348.72,566157.94,18.01
18,0,1,1,3083.53,1271.82,258177.82,6.99
50,0,0,1,500.0,381.59,23698.59,28.15
67,1,0,0,8990.36,7071.99,1047551.33,6.89
36,0,0,1,1321.27,978.47,49842.21,8.23
59,1,1,0,1495.65,771.14,33269.38,11.17
36,0,0,1,5785.01,4713.84,207266.91,21.97
64,0,4,3,4785.67,4063.21,260884.04,9.83
40,1,0,0,2607.72,1755.36,205528.09,14.11
31,0,0,1,7212.73,3573.59,46770.33,10.13
31,0,2,0,3507.67,3097.34,381686.58,8.67
43,0,4,0,2255.1,834.27,187407.11,24.18
44,1,0,1,7630.96,3310.65,530776.71,22.14
59,1,0,0,4161.19,2204.11,225341.45,19.66
66,0,0,3,3218.69,2799.48,57550.46,9.91
53,0,0,0,3048.75,2601.28,30462.5,22.28
51,0,0,0,3781.0,2506.76,72208.47,22.23
32,1,2,1,3883.28,2946.88,6553.82,25.03
34,0,0,0,2566.24,1122.65,145165.92,15.07
62,0,0,3,3245.64,1388.63,167623.18,3.24
25,1,0,0,3081.61,1989.87,269967.15,8.32
40,0,0,1,924.34,537.18,32779.66,12.03
30,1,0,0,4741.32,3704.98,31273.79,11.83
42,1,1,0,4337.21,2907.1,280968.53,7.73
36,0,2,0,4285.37,3562.56,194112.4,23.93
19,0,1,1,2251.51,1095.42,138851.88,17.94
38,0,0,0,2288.39,766.52,32514.48,10.42
69,1,1,0,1006.0,787.22,70907.05,12.25
63,0,0,0,3683.17,1875.0,103389.8,28.28
29,1,0,2,1157.88,605.12,111836.2,19.41
31,0,2,1,4092.23,2644.98,433432.9,19.01
22,1,0,1,500.0,245.44,29426.56,18.21
56,1,0,1,5953.23,2558.36,150242.56,15.87
37,1,1,0,6285.64,4904.25,31178.46,20.56
56,1,4,0,3895.77,2452.39,82619.26,15.85
40,1,4,1,2998.87,1880.35,336062.53,16.45
29,1,0,0,7713.49,2598.5,299285.39,25.23
36,0,1,2,2673.43,2303.57,185882.05,5.56
59,0,2,0,1902.35,1020.62,37949.09,7.61
42,0,2,0,2541.96,1192.18,140351.58,3.97
52,0,1,1,1908.49,738.78,6703.89,3.57
57,1,1,0,4750.08,4271.92,121514.57,5.49
62,0,1,0,1590.91,764.11,12034.07,11.6
64,1,2,0,4130.53,3696.47,262217.24,5.69
33,1,0,0,2535.9,2258.72,297992.64,24.39
55,0,0,1,500.0,363.36,35846.5,9.85
66,1,2,0,2841.85,2101.47,93354.43,27.43
32,0,2,0,5880.98,3748.17,195671.76,29.26
61,1,1,3,1265.46,1124.07,91189.18,22.28
64,0,1,0,3397.05,1764.22,406305.53,24.37
56,1,0,1,4070.8,3376.17,473806.41,24.17
52,0,0,0,5387.89,1912.36,323584.53,28.83
50,1,1,1,2308.62,836.72,213667.73,13.24
28,1,4,1,4392.33,3076.59,87403.34,27.45
34,1,1,3,3702.87,1231.41,242002.52,25.97
58,1,4,3,3298.96,2405.99,335283.26,25.29
33,0,2,1,3474.0,2719.39,365192.78,24.75
33,1,2,0,6483.92,5387.28,395845.6,23.84
51,1,1,0,4400.68,3516.23,484567.81,14.94
21,0,1,0,4362.5,2974.57,257100.07,5.98
41,1,0,1,6372.1,5555.61,668268.35,22.01
38,0,0,0,5430.68,2586.13,40864.58,14.57
52,0,0,0,4770.45,4159.26,147624.29,12.4
45,1,2,0,6690.41,3100.05,363349.79,10.41
36,0,0,1,5426.63,1632.33,45336.09,18.33
62,1,0,0,4007.36,2622.63,60095.86,8.53
33,0,0,0,2113.11,1320.06,141884.64,10.97
44,2,0,0,3077.17,1631.79,329348.7,8.12
27,0,2,1,1251.31,552.81,26958.05,15.41
67,1,1,0,4771.26,1675.9,370861.44,17.94
46,1,1,0,2137.98,1082.37,226537.38,29.37
62,1,2,0,5735.47,3471.89,391297.32,5.88
42,0,0,0,3057.35,1755.22,39031.26,11.31
26,1,0,0,4580.75,3476.56,210641.54,23.2
26,0,2,0,2492.66,834.21,17840.37,25.64
23,1,4,0,1747.42,535.69,164712.66,26.83
61,0,1,0,6451.11,2253.0,589153.32,9.93
57,0,1,0,2606.69,794.42,267690.36,20.7
42,0,0,0,4084.34,1301.86,292739.36,6.19
49,0,3,0,6068.52,4686.29,619657.0,17.55
54,0,0,2,5331.5,3988.8,290531.17,20.89
23,1,2,0,7337.55,5003.87,376290.69,7.85
27,0,4,0,2350.7,1300.49,165400.1,26.0
38,1,2,0,3680.73,2366.89,423822.92,28.16
64,1,1,0,3326.17,1415.41,10675.93,16.92
45,1,3,0,4445.48,2480.91,450883.74,11.94
36,1,0,3,790.95,608.59,92993.38,17.21
28,0,0,0,5343.87,1787.89,157699.49,11.85
59,0,4,2,4301.18,1801.77,138091.87,6.18
30,1,2,3,3974.44,1756.15,326208.86,15.48
48,0,1,0,5128.06,2302.67,566674.99,18.24
39,1,0,1,4096.05,2542.37,471337.33,11.59
44,0,1,3,5029.63,2738.02,389128.23,5.65
49,0,4,0,3120.15,1963.07,94674.37,10.54
19,0,0,3,3510.05,1924.98,333231.69,26.4
56,1,0,0,5503.31,3563.97,213880.64,22.95
50,0,4,0,3777.32,2439.91,200847.31,26.09
44,1,2,0,3930.16,3442.82,340900.88,6.48
19,1,2,0,6175.95,3459.81,126452.97,28.4
63,1,1,1,4382.8,3872.19,119822.68,10.97
43,1,0,0,6175.88,4591.02,441984.77,28.37
32,1,3,1,500.0,318.72,55222.02,7.07
27,1,2,0,5783.66,2111.81,615264.67,29.57
68,0,1,2,3239.27,2675.98,196768.03,24.68
29,1,0,0,500.0,331.61,15643.83,10.18
55,1,2,0,1385.12,633.82,29458.2,25.73
35,0,0,0,5308.02,2877.71,625508.74,12.64
37,1,0,1,4355.51,2627.48,265437.93,16.54
45,1,0,3,2781.04,1566.1,280798.72,24.86
37,0,1,2,7338.99,5488.44,585595.84,23.66
32,1,0,0,4623.74,1636.6,456433.49,9.51
19,1,0,0,3772.43,3243.03,416282.3,16.27
41,0,4,2,1504.63,641.95,151474.72,25.6
34,0,0,0,4477.72,2045.27,503153.03,14.85
40,1,4,2,2570.82,1050.71,8492.43,6.61
32,1,2,0,6671.56,2420.33,568816.11,13.74
33,1,0,0,3613.63,1451.4,176381.11,16.64
65,0,2,0,3038.55,2529.87,218735.77,17.79
63,0,0,0,1950.53,1155.47,169044.67,8.13
42,0,1,3,4559.11,3044.07,183518.28,23.83
40,1,2,0,6152.29,2153.44,86274.45,17.31
52,1,0,0,1397.2,533.43,162278.76,21.93
58,0,0,3,6056.83,4579.48,559076.58,11.35
18,1,4,1,854.5,337.7,91214.42,27.78
35,0,2,0,6345.25,3008.42,286293.34,12.46
30,0,2,0,500.0,330.2,45884.2,19.74
29,1,1,0,4676.4,4065.64,323266.39,21.53
57,1,2,0,1269.34,535.23,35736.78,28.16
43,1,1,0,8156.69,6822.36,60640.42,7.4
59,1,0,0,2060.65,1277.96,156623.24,9.85
59,0,2,3,2180.04,1726.61,38558.4,24.72
19,0,0,0,1313.96,729.83,115998.07,23.36
28,0,3,0,5163.55,1562.88,13329.61,17.51
26,0,2,0,2752.45,1469.72,129553.14,16.23
62,1,2,2,6381.98,2101.01,617637.32,8.73
21,1,2,1,3807.34,2331.54,299912.79,10.19
44,1,3,0,4254.51,2270.81,138507.89,3.58
57,1,2,3,3775.16,1280.38,392983.72,20.85
53,0,4,0,6731.58,3613.55,527861.51,24.32
49,0,1,1,3168.41,1405.35,338700.37,9.34
65,1,0,2,3262.58,2649.54,269707.01,5.43
22,0,1,0,6501.53,5344.47,160497.99,10.68
53,0,0,0,1768.58,1580.19,14236.96,10.94
34,0,1,1,3335.35,2858.38,40614.14,24.25
55,0,0,1,4296.39,3788.34,103091.26,3.95
65,0,0,0,1427.8,1142.89,83911.57,18.89
44,0,4,0,3402.76,1688.29,282467.14,14.29
53,1,0,0,3686.54,2773.03,69278.51,16.05
59,0,0,0,2845.13,1037.78,341108.98,8.29
28,0,0,0,5479.98,4816.66,136949.27,11.24
28,1,0,0,4151.86,1755.99,264458.2,7.23
20,0,3,0,5568.16,4266.38,232775.19,27.35
56,0,2,3,500.0,351.74,2355.14,22.2
67,0,0,0,5655.56,4845.79,606313.46,5.36
43,1,0,0,4713.91,3588.89,564663.66,3.13
64,0,2,0,2567.46,1645.99,287717.41,24.97
31,1,2,0,500.0,169.68,25425.71,23.59
32,1,0,2,7275.98,2342.06,860581.86,29.52
56,1,1,1,4832.25,2564.84,295172.34,13.52
43,1,1,0,3972.48,2703.8,376978.25,12.77
30,1,0,0,500.0,274.98,21460.58,21.89
39,1,1,3,5208.56,4255.18,547210.32,10.59
56,0,2,0,2471.3,954.79,233393.61,21.44
39,2,2,0,3731.3,1416.3,143008.76,17.89
52,0,0,2,4495.9,2019.6,376138.61,6.84
54,1,0,0,4980.7,3182.24,586442.93,26.49
25,0,0,2,2184.13,795.23,42164.41,10.53
45,1,0,1,3881.27,1253.67,84287.34,7.31
41,2,0,0,5469.31,4494.3,377074.86,16.61
25,1,0,1,2596.6,1609.63,260898.12,24.36
54,0,2,0,3541.09,1379.37,153592.56,14.2
29,1,1,0,2051.88,1462.25,17730.72,3.42
58,1,1,0,3816.78,2607.27,291606.78,16.25
45,1,4,0,6744.42,5931.44,282538.07,20.8
63,0,2,0,8544.24,3497.41,117739.35,15.29
53,0,0,0,1844.98,1059.3,92954.23,12.02
26,1,0,2,5438.0,2349.31,622256.62,22.83
39,0,2,0,4797.02,3449.97,340311.53,18.27
23,0,2,2,1542.79,666.65,76905.13,4.44
25,0,2,1,3175.1,2322.55,261273.4,3.98
29,0,0,0,3666.27,1265.89,155158.26,12.39
20,0,1,0,1978.17,871.62,134922.94,4.01
27,0,2,2,1873.8,763.34,116950.26,25.65
29,1,2,2,2651.85,992.68,91820.83,4.51
25,0,2,0,3034.44,1913.36,274552.6,3.33
59,0,0,0,790.76,492.45,58158.54,6.62
48,0,1,0,8082.1,5569.43,773258.53,26.95
50,0,2,0,5122.05,3097.1,511109.15,25.98
50,1,2,0,3286.06,1559.61,237037.55,25.72
18,0,2,0,2993.97,1026.46,312920.47,15.33
63,0,0,2,4706.79,3020.49,463342.13,28.42
19,0,0,0,3914.64,2178.22,55027.07,22.68
39,0,0,0,5079.73,1836.12,468679.86,19.1
64,1,2,3,4561.88,3208.67,426107.39,5.56
58,1,1,0,5843.31,3654.49,438457.77,14.44
26,0,2,1,7147.1,2266.87,671209.09,16.09
47,1,1,3,5173.12,3665.81,217374.32,10.13
34,1,2,3,3371.3,1498.52,18307.06,12.51
68,0,0,0,8624.29,5763.99,715864.77,3.7
19,1,1,0,4474.61,2566.97,307857.29,26.37
67,1,0,0,3994.85,3119.98,356084.86,6.47
29,1,0,0,3912.74,1856.93,12073.36,12.39
46,0,0,1,1048.2,334.36,54571.92,7.02
22,1,0,0,5807.56,4585.77,635860.45,5.93
51,0,4,0,2022.98,1768.25,235402.09,29.08
64,1,2,0,3967.67,2377.89,103999.76,12.63
57,1,1,1,4384.65,2425.0,370090.42,6.46
59,2,1,1,7724.64,3136.1,439353.01,7.39
59,0,0,3,2694.17,1392.31,258974.13,8.04
54,0,0,0,5813.32,3792.0,639172.89,12.91
45,1,2,0,500.0,199.48,29299.37,7.47
28,0,0,3,5171.68,3144.71,165787.36,27.12
62,1,2,0,1923.12,599.3,185007.27,28.46
53,1,0,1,5276.84,2581.81,617310.76,28.89
27,0,2,3,4136.41,3440.86,302993.72,12.15
64,1,0,0,513.57,241.95,24576.24,3.02
36,1,1,0,4935.05,3350.93,149116.22,6.19
51,1,2,0,4201.07,1649.28,175219.08,22.34
18,1,2,0,7408.46,4506.02,829959.93,25.03
37,1,0,3,4417.94,2372.5,84818.05,15.92
34,0,1,0,5035.36,4393.1,399734.99,25.4
30,0,1,1,3952.29,3236.44,22894.52,18.9
39,1,0,0,1364.67,757.85,66500.02,3.48
22,0,0,0,2995.55,2120.48,11340.93,7.94
43,0,0,0,6211.44,3748.61,646197.3,3.82
53,1,0,0,5883.03,5204.35,230624.24,10.79
49,0,2,0,1621.22,1171.93,132513.55,19.65
56,1,1,1,3372.53,1486.2,96532.71,28.17
56,1,2,1,4475.54,3591.29,507672.18,19.98
31,1,0,2,1598.16,562.47,74393.6,25.86
29,1,0,0,6502.41,5082.78,59115.63,14.76
26,0,3,1,5443.98,3119.38,380310.09,16.7
18,0,2,0,4287.33,2640.01,407933.48,23.8
24,0,0,1,5331.11,4424.43,607534.85,4.26
42,0,1,1,3110.1,1008.12,79566.15,25.44
54,1,0,0,5853.12,5122.91,285244.87,11.71
51,0,3,0,3680.99,1617.26,322136.05,23.06
49,1,0,0,3019.4,2443.16,205705.06,8.53
64,1,0,0,6224.69,3436.61,484255.22,12.93
28,0,4,0,5033.36,3262.5,584499.92,6.51
69,1,0,0,8010.65,2660.28,443536.12,9.52
49,0,0,3,3385.08,2270.04,391428.47,12.6
27,1,2,2,1775.73,1281.16,84690.36,16.39
30,0,2,0,2708.66,889.48,12322.88,9.64
20,0,2,1,2427.17,1833.6,35927.52,26.49
43,1,2,0,4534.93,1535.47,481820.49,27.45
26,0,0,0,4300.13,1388.22,218012.16,11.81
67,1,2,0,5075.89,2198.62,365768.83,10.96
41,1,3,1,1300.51,1026.09,129116.74,7.05
32,0,0,0,3187.86,2244.62,278665.26,24.77
44,1,0,1,2277.41,1181.57,229466.16,10.98
30,1,0,1,5426.57,3594.44,60472.79,19.0
33,0,3,0,3773.0,1419.99,207554.28,19.21
32,2,4,1,4282.8,2677.88,127210.25,29.73
23,0,2,2,4012.67,3128.78,246110.63,7.74
25,0,2,0,3202.06,1058.66,294501.81,3.42
40,0,0,0,6234.8,2084.55,369033.24,28.72
37,1,0,0,6535.09,5185.97,417222.75,28.68
50,1,1,3,3571.12,3207.91,141747.23,8.52
34,1,0,0,7186.84,2566.56,300825.62,13.23
54,0,0,3,6213.06,2499.26,311863.48,16.27
23,1,1,1,5105.29,3893.15,470504.73,9.78
57,1,0,0,5827.42,4486.99,423396.74,16.2
21,1,2,1,6106.35,2771.46,381819.68,3.99
55,0,3,1,2300.88,1405.7,196085.44,21.62
50,1,2,1,4625.53,1874.42,426814.81,25.62
53,0,2,0,4251.53,2547.86,218827.23,20.61
52,1,0,0,4853.75,2349.06,480754.69,20.85
55,0,1,0,4042.9,1378.06,347512.27,23.63
35,2,1,3,5659.25,2540.71,52648.64,24.1
59,1,2,0,1794.81,1239.32,180159.19,7.0
23,1,0,1,4562.36,3879.69,123039.35,8.87
44,1,2,0,5414.66,1679.41,430465.01,7.64
34,1,0,0,5219.95,4156.6,485568.93,28.0
69,1,2,0,1857.88,1044.03,82288.42,16.87
34,0,0,0,3787.29,1912.93,49095.35,7.15
39,2,0,0,6958.86,3386.89,377545.13,14.47
44,1,2,0,5143.16,3785.33,58111.36,5.44
28,0,1,0,5610.76,4658.64,236806.04,18.77
69,0,0,1,3476.54,1760.67,344348.97,3.66
29,0,1,0,1270.26,1018.86,3268.45,14.62
24,1,1,0,7603.48,2635.88,304943.01,26.95
36,0,0,0,6627.93,4301.77,94829.39,28.58
65,1,0,0,3318.03,1873.85,78490.53,6.6
29,0,2,2,1960.9,1294.21,158844.1,7.32
19,1,1,0,4118.65,2940.43,306932.14,25.8
21,1,1,1,7413.52,5742.02,567015.31,9.38
54,0,3,0,3445.75,1089.37,395403.17,3.86
18,0,2,1,3800.8,1231.14,83505.65,26.73
66,0,0,0,3872.61,2198.94,114375.07,6.77
45,0,2,0,1941.78,760.78,133630.91,23.33
44,0,0,0,5332.44,2747.48,293385.61,29.54
52,1,0,0,2603.71,1400.84,289836.04,3.32
67,1,0,0,5417.06,2420.89,565302.02,21.28
30,0,1,1,3466.26,2238.38,225253.7,4.48
45,1,2,0,5899.05,2295.52,458504.19,19.17
56,1,2,0,5951.35,4482.19,464450.66,16.53
64,0,0,2,6348.81,3589.05,706055.61,16.34
31,1,2,0,3652.03,3272.93,220717.54,7.98
52,0,1,0,3852.0,2968.15,326025.33,29.39
19,0,2,0,2904.87,2431.37,265422.03,13.62
25,0,0,0,7779.94,2830.79,78348.38,28.7
52,0,2,2,6607.7,4153.53,152686.23,28.51
36,0,3,0,3176.97,2206.72,51739.75,28.98
57,0,1,0,5996.48,4935.79,476322.04,13.4
36,0,0,0,3840.73,2464.13,148714.34,18.79
41,0,1,0,4504.35,1678.93,143640.86,8.82
56,1,1,0,6585.85,2540.6,458441.55,11.0
32,1,2,2,2976.75,1896.98,331350.44,15.02
18,0,0,1,3607.44,1704.09,183470.91,14.31
46,1,0,1,3447.25,1572.76,306315.79,10.47
52,0,2,0,5411.58,3742.94,31066.07,11.38
42,1,1,0,2610.08,1011.74,109635.05,26.98
55,0,1,0,2188.71,1755.86,55166.06,16.26
62,0,2,0,4029.97,2007.25,30356.34,9.82
58,1,1,0,2842.45,1006.29,241075.63,12.14
55,0,0,0,4991.35,2675.67,557559.99,29.83
55,1,0,3,5959.66,2744.62,103767.29,14.79
40,0,3,1,3804.35,1629.18,439401.71,10.19
45,1,2,2,4472.31,3733.53,230298.74,14.63
36,1,1,0,2580.7,1278.96,205742.38,27.52
35,1,0,0,977.36,670.08,62603.72,7.44
31,1,2,0,2715.87,1577.74,98271.7,14.13
51,0,0,0,4827.61,2774.41,420844.79,28.7
38,1,0,0,4523.05,2263.88,110743.73,14.3
69,0,1,1,5877.97,4110.2,391560.02,7.91
52,0,0,3,4432.81,3322.31,64453.92,11.87
50,0,0,0,4236.7,1620.0,268032.37,22.36
63,1,2,3,711.62,238.73,5312.92,8.26
62,1,2,0,3709.12,1189.99,21166.64,25.07
66,0,2,3,500.0,244.77,36192.92,24.74
54,1,2,0,4234.99,2671.94,459499.64,4.59
37,1,2,0,3923.07,2992.08,467335.05,13.71
68,1,0,0,5170.26,4103.05,427760.94,19.77
33,1,2,0,1248.4,956.45,120551.26,9.68
37,1,1,3,7483.4,6335.16,104815.54,19.68
67,2,0,0,3007.7,1218.11,323859.72,19.02
34,0,2,0,3204.06,1612.7,16161.99,3.42
39,2,0,0,500.0,355.74,20607.8,17.86
22,0,0,0,4033.8,2738.22,345727.85,29.17
50,1,0,0,2050.94,1427.33,18435.91,28.56
40,1,1,3,3868.22,2452.89,461504.86,19.31
33,1,4,1,3975.52,2407.01,14409.22,10.39
27,1,0,0,1665.81,941.15,116997.82,10.53
65,0,2,0,936.89,766.21,56989.74,25.82
18,0,2,1,6723.83,3018.73,645757.6,11.23
27,0,2,0,5441.08,4143.23,165089.8,28.92
46,0,1,0,4011.78,2982.34,115843.87,3.82
44,1,1,1,877.6,691.28,48146.39,27.08
63,0,0,0,5451.08,2117.57,62378.67,15.58
52,0,0,0,869.32,268.16,8750.49,22.41
39,0,0,0,3809.26,2454.49,426411.41,6.89
39,1,0,0,3146.37,1763.84,220061.34,26.07
